@relation similarities

@attribute articlecats-range real
@attribute articlecats-percent real
@attribute articlecats-rank real
@attribute articletext-range real
@attribute articletext-percent real
@attribute articletext-rank real
@attribute esa-range real
@attribute esa-percent real
@attribute esa-rank real
@attribute inlinks-range real
@attribute inlinks-percent real
@attribute inlinks-rank real
@attribute outlinks-range real
@attribute outlinks-percent real
@attribute outlinks-rank real
@attribute pairwiseesa-range real
@attribute pairwiseesa-percent real
@attribute pairwiseesa-rank real
@attribute pairwiseinlinks-range real
@attribute pairwiseinlinks-percent real
@attribute pairwiseinlinks-rank real
@attribute pairwiseoutlinks-range real
@attribute pairwiseoutlinks-percent real
@attribute pairwiseoutlinks-rank real
@attribute pairwisetext-range real
@attribute pairwisetext-percent real
@attribute pairwisetext-rank real
@attribute sim real
@data
-1192864.875,-2385730.75,-0.9997109875595003,0.4927478773162357,0.06737193034920885,-0.26471891958113747,4.9E-324,-1.0,-0.9997109875595003,0.8336564663684469,-0.14770016552562248,0.7993713661524693,0.6023949064654761,0.8117181135103875,-0.4998461852631022,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6495560019196416,-0.5088481334584773,-0.6811432342770605,0.643997708121619,0.26541099510436394,-0.5981644185558844,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.20524173760712117,-0.8385028894304348,0.06830947686109745,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.29291864754203845,-0.9141456365708429,-0.15459521750528538,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.7266035574236838,0.8423869722856892,0.5987427323049384,0.9859021602849327,0.6516009119571737,-0.17527872415724344,0.7363004151199619,-0.5756553145209934,-0.09531830723121437,0.29430650698374383,-0.4630894220438496,0.48138250493321766,4.9E-324,-1.0,-0.9997109875595003,0.3956286162541576,-0.9393916410036026,-0.3783918877242922,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.4656187706704169,-0.014371300446658686,-0.6518998673684466,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.43211686433615704,0.6650774535173636,-0.0031431692376537868,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7192623889758016,0.9293688900529617,0.1799379142573978,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.7012926769803827,0.8243675877501477,-0.654770429095648,0.6091981247344385,-0.9394360941095814,0.36402227756149697,4.9E-324,-1.0,-0.9997109875595003,0.5261953535420185,0.7715526455192805,-0.0818532778043406,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8708882115288801,0.007219182880867869,-0.1491848555863421,0.6214264153210736,0.16902121039473705,-0.6309669458496017,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.792924838243126,-0.5839680717539325,-0.6837391793469328,0.7801609637689093,-0.3937153362936686,-0.4560398081811051,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.43749184719632006,-0.10294943919375132,-0.3358278736524347,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7190034086155423,0.9256502955469781,0.36402227756149697,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7956643854160723,-0.3506399365298355,-0.37087338877230724,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9891800454002626,0.9253847641695132,-0.566378951975212,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.8434645020122098,0.9420056707999696,0.6820111387807484,0.990528496098231,0.7505944818139423,-0.34150346598956327,0.7116990502986127,-0.7655436538631039,-0.29263895152896424,0.7122991791153108,0.8975519378152759,0.6820111387807484,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8497880001031901,-0.16666983773542232,-0.5202491938457083,0.5311448826592857,-0.29349724282057754,-0.7887806993251921,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.6961275454400746,0.7927837653822098,0.015537243363766384,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.27577166645399553,-0.571231001591503,-0.6776453556343673,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.5
-1192864.875,-2385730.75,-0.9997109875595003,0.5697739216734885,0.6444592998273393,0.16339364371396625,0.7805703815113576,-0.6340996766768017,-0.4503080182056848,0.7800912509905904,-0.3941551833975727,-0.1992135051760613,4.9E-324,-1.0,-0.9997109875595003,0.845415112563018,-0.5603019350829649,-0.7246418070693916,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.4965986402596261,-0.40000185778290753,-0.2992175514155714,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9851385997424758,0.8449087537675282,-0.7069072157184089,0.32672755139870713,-0.010741421305981214,-0.7970511458315701,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.8868212671582103,0.9860292176667245,0.5987427323049384,0.8853073194319179,-0.20138061474076774,0.333526104583018,0.8779111922167475,0.18431886319425828,-0.5156668405918705,0.29646872145359593,-0.45782469165663064,0.08012523723815623,0.8481159072818039,0.4437172580753468,0.43676421726244175,0.41013480893005627,-0.26978279483773204,0.2575858347142108,0.7956638369372877,-0.31397609533023507,-0.6225766211327253,0.6893091694471141,0.42032275281315434,0.03550694956738032,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.3352116988478604,0.0989220807483131,-0.41549167644308316,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7809544658707093,-0.3919080682819486,0.333526104583018,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.4698916457814539,0.004953421258033108,-0.35253131160989215,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6260506534585633,-0.9257607702752003,-0.40665294585014,0.7114624770721145,-0.7732213256457559,-0.7637590002619056,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.6965530152525603,0.8043985132581188,-0.38329786848016045,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.2519251164180947,-0.9461299676151527,-0.514123125278755,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.36605985281048303,0.3561057555262708,-0.7178310002428437,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
0.36270647749380136,0.19139250273307984,-0.5504421232814034,0.6750016847515545,0.7164356134876344,0.333526104583018,0.9896451652340719,0.7324864123156782,-0.35253131160989215,4.9E-324,-1.0,-0.9997109875595003,0.33218516344745885,0.0442653321285964,-0.6257515626750556,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.08093248538355269,-0.9338243092516801,-0.0031431692376537868,0.6270538890917978,-0.9253116498935858,-0.2992175514155714,4.9E-324,-1.0,-0.9997109875595003,0.3364260830404904,0.12557364870264087,0.00604636243460388,0.8576681800235688,0.9114493657692377,0.16339364371396625,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.882700270949409,0.2187916478528158,-0.7571503585023518,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
0.3626539642648503,-0.31785689457318245,-0.6499702206541716,0.8581368790999573,0.9722681927227237,-0.02069071959013291,4.9E-324,-1.0,-0.9997109875595003,0.9142418734915247,0.43721618233821835,0.2807538710856867,0.7071504163806186,0.8697672926311395,0.21616587721129732,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.5975610548155998,-0.6909972035585128,0.2807538710856867,4.9E-324,-1.0,-0.9997109875595003,0.6
0.3626684682355137,-0.3148512834379221,0.015537243363766384,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.4991504961639033,0.08841560828026185,-0.7702201153055341,0.7059422712879322,-0.8024188907417062,-0.7733973803058087,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
0.3681537414249405,0.5621726218591989,-0.7124206383239002,0.5374064398737644,0.26114765783358385,-0.3150382067443398,4.9E-324,-1.0,-0.9997109875595003,0.7230803629163589,-0.6491882512367502,-0.2255449165876341,0.6234176861992469,0.8230213274687994,0.6820111387807484,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8892205329638652,0.2744975479891021,-0.17024475492477642,0.6478433741512113,0.2687122603439671,-0.6996606246634631,0.6
0.3626685438156585,-0.31483935288882503,-0.7320260324150861,0.5265727207261266,0.2042604211882444,-0.20825942685524024,4.9E-324,-1.0,-0.9997109875595003,0.9872417995204328,0.8571402537545001,-0.6391208916761568,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.678008753155128,0.057698648794299645,-0.7935355649397391,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.34171318035887577,0.24554563939920526,-0.5350200482980683,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.3094866357026256,-0.37566577633135134,-0.7185957191423902,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.4274813737369756,-0.1171557040915413,0.43676421726244175,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-0.2193527218402359,-0.8701432259952424,-0.03723499013356457,0.544500800738847,0.4295175363426813,0.06830947686109745,0.6835892827610628,-0.8447871884048641,-0.7929454608920985,0.87177109586719,0.11665270176873199,0.10531032661631623,0.42464080657512815,0.5980167524460704,-0.37340131693783374,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9143922995465275,0.511796871844131,-0.6225766211327253,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.3981035153400656,-0.1834182785875138,-0.16512168428015073,4.9E-324,-1.0,-0.9997109875595003,0.7164941463988024,-0.7129859594923245,-0.10182298400795431,0.2960152578521018,-0.459037156016459,-0.06040302650504059,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9226506870609466,0.5635726873256925,-0.7531115124813421,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.9568004377897645,0.9935933077613439,0.5987427323049384,0.8684637621853324,-0.3190882326082607,-0.10818468921591318,0.649585136934133,-0.8250149792751226,0.7993713661524693,0.8222234042437895,0.9632052395696109,0.30593896046384694,0.85720698340475,0.9102517514964463,-0.012049900755404463,0.9769371407979597,0.9428064076444949,-0.5078645909630354,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7
-1192864.875,-2385730.75,-0.9997109875595003,0.37007636303590963,-0.2733501048066964,-0.2959469410787453,4.9E-324,-1.0,-0.9997109875595003,0.7553146651469875,-0.48453031979384453,-0.4915993044750451,0.31487708113467505,-0.22224940488791267,-0.3358278736524347,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9816739838980268,0.5775427280014569,-0.7759143173404934,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.08285410016018324,-0.9009499718417264,-0.6027588949457887,4.9E-324,-1.0,-0.9997109875595003,0.9233473952179134,0.4960097953767342,-0.7268769219220227,0.27276785456362074,-0.6201293673779079,-0.7334805376623348,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.31499820095465036,-0.21590529756106658,-0.15459521750528538,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.5976982416885614,-0.6892814819817752,-0.4323984341160606,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7
-1192864.875,-2385730.75,-0.9997109875595003,0.5666750208830909,0.595913847447368,-0.5247601308883081,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.4556187812378798,0.711881813487494,-0.3783918877242922,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.5425542919369346,0.3420325576903702,-0.7771646256998358,4.9E-324,-1.0,-0.9997109875595003,0.876535214170691,0.17847088801523814,0.5987427323049384,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.8590700699649014,0.9737811110127981,0.7993713661524693,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6749090190398921,0.33500462331818937,-0.7952986928388448,0.6
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
-1192864.875,-2385730.75,-0.9997109875595003,0.836874074179845,0.9293109833351878,-0.06040302650504059,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7301013291818514,0.23662382796287895,-0.21267853460293518,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7
-1192864.875,-2385730.75,-0.9997109875595003,0.5431677491651057,0.39664459311901656,0.0569572008666801,0.97966602306983,0.5554683655078174,-0.3552238513528162,4.9E-324,-1.0,-0.9997109875595003,0.34230044711086505,0.2813015868370532,-0.6705201728291439,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9494730766936388,0.7700590901292179,-0.18509139048376422,4.9E-324,-1.0,-0.9997109875595003,0.7
-1192864.875,-2385730.75,-0.9997109875595003,0.42517555744912716,-0.1312168000095948,0.2575858347142108,4.9E-324,-1.0,-0.9997109875595003,0.751154238426837,-0.49819407118246306,-0.0031431692376537868,0.4089227488519569,0.5226758022159077,-0.7253887647358388,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6
